state_id,Thefts Last Week,Thefts Last 30 Days,Thefts Previous 30 Days,Theft Last Six Months,Robbery Last Week,Robbery Last 30 Days,Robbery Last Six Months,Burglary Last Week,Burglary Last 30 Days,Burglary Previous 30 Days,Burglary Last Six Months,Vandalism Last Week,Vandalism Last 30 Days,Vandalism Previous 30 Days,Vandalism Last Six Months,Shooting Last Week,Shooting Last 30 Days,Shooting Previous 30 Days,Shooting Last Six Months,Arson Last Week,Arson Last 30 Days,Arson Previous 30 Days,Arson Last Six Months,Arrest Last Week,Arrest Last 30 Days,Arrest Previous 30 Days,Arrest Last Six Months,Assault Last Week,Assault Last 30 Days,Assault Previous 30 Days,Assault Last Six Months,Other Last Week,Other Last 30 Days,Other Previous 30 Days,Other Last Six Months
NY,0,39,58,292,0,0,3,6,0,0,2,12,0,14,12,69,0,2,0,7,0,4,4,17,1,45,38,254,1,35,56,300,2,132,153,827
NY,23,129,178,961,5,14,4,52,5,17,28,132,0,3,1,13,0,4,0,9,0,0,0,0,0,0,0,0,7,63,57,272,0,3,1,70
NY,0,0,83,590,0,0,1,20,0,0,0,28,0,0,29,133,0,0,0,3,0,0,0,2,0,0,20,186,0,2,63,397,0,0,55,453
NY,0,0,4,20,0,0,0,0,0,0,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,13,0,0,4,18,0,1,12,71
NY,35,195,284,1593,3,11,14,72,25,82,79,620,10,33,32,216,0,5,2,27,0,0,0,0,1,5,2,19,26,130,151,827,131,502,479,2856
NY,0,1,0,3,0,0,0,4,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,4,0,1,0,4,0,0,1,2
NY,0,422,2053,10900,3,31,150,959,0,36,166,1003,0,0,8,14,3,8,15,78,0,0,2,20,0,0,430,2195,1,193,1496,7665,1,2,252,1378
NY,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NY,0,0,68,485,0,0,1,19,0,0,0,25,0,0,26,109,0,0,0,2,0,0,0,0,0,0,19,178,0,2,49,320,0,0,47,384
NY,4,29,54,284,0,0,0,2,4,17,11,87,0,3,6,23,0,2,0,8,0,0,0,0,1,1,1,5,1,9,13,68,22,87,60,372
NY,0,0,3,11,0,0,1,9,0,0,5,12,0,1,1,3,0,0,0,1,0,0,0,0,0,4,7,42,0,0,1,9,0,1,2,22
NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0
NY,4,122,132,814,2,14,17,86,2,27,27,197,0,1,2,3,0,4,4,50,0,0,0,0,0,0,0,8,1,20,24,142,0,1,2,14
NY,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,5,28
NY,0,284,1293,7305,0,39,170,918,0,19,91,525,0,0,34,135,1,8,3,65,0,0,0,12,0,1,204,1200,0,123,888,5024,0,1,202,1160
NY
NY,0,59,339,2099,0,3,44,192,0,2,18,102,0,0,33,139,0,1,1,21,0,0,0,6,0,0,56,381,0,34,218,1389,0,0,90,622
NY,0,1701,7034,39561,0,69,389,2340,0,56,439,2613,0,5,8,57,4,18,47,171,0,0,5,23,0,1,766,4067,4,447,2880,14781,1,10,501,6308
NY,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NY,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,5
NY,0,2,9,49,0,0,0,0,0,0,2,4,0,0,3,15,0,0,1,1,0,0,0,0,0,2,10,37,0,0,1,6,0,8,33,161
NY,45,182,258,1381,3,16,16,97,31,99,105,704,7,41,43,273,1,11,2,48,0,1,0,1,3,10,7,22,31,126,166,917,136,472,494,3019
NY,0,1,1,15,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,4,0,0,1,121
NY,0,1,4,39,0,0,0,0,0,1,0,3,0,0,1,9,0,0,0,1,0,0,0,0,0,0,2,8,0,0,1,1,0,0,0,13
NY,0,13,40,199,0,0,0,0,0,7,9,37,0,5,5,34,0,0,0,0,0,0,0,0,0,21,17,105,0,37,25,113,0,58,105,531
NY,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,15,13,111
NY,128,455,639,3701,9,40,39,282,106,406,413,2856,53,193,201,1238,18,76,39,326,0,0,0,0,8,30,17,116,149,611,728,3978,627,2356,2398,14241
NY,23,177,215,1229,0,4,4,22,2,21,26,161,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,18,21,103,0,0,0,0
NY
NY,0,4,14,95,0,0,2,2,0,1,1,18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,12,0,2,7,36,0,0,1,9
NY,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,3,11,0,0,0,0,0,1,0,1,0,0,2,3,0,0,0,5
NY,15,256,328,1974,2,21,29,166,3,37,53,331,0,0,0,0,0,8,10,93,0,0,0,0,0,0,1,3,4,47,50,271,0,0,3,20
NY
NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,24
NY,0,2,12,60,0,0,0,1,0,0,0,4,0,1,3,17,0,0,0,1,0,0,0,0,0,2,7,28,0,1,6,20,0,14,50,253
NY,0,0,19,92,0,0,0,0,0,0,0,5,0,0,2,10,0,0,0,0,0,0,0,0,0,0,1,6,0,0,7,22,1,5,6,47
NY,0,0,0,0,0,0,0,0,0,7,14,63,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,25,0,0,0,0,0,0,0,2
NY,0,6,9,47,0,1,0,1,0,0,0,1,0,0,0,2,0,1,1,2,0,0,0,0,0,11,0,65,0,0,0,1,0,0,0,1
NY,0,2,2,31,0,0,0,3,0,1,2,27,1,1,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,5,4,15,4,12,10,77
NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
NY,91,445,682,3600,10,37,28,237,68,245,267,1777,29,111,115,670,12,54,26,234,0,0,0,0,5,18,13,82,83,381,455,2470,324,1245,1307,7637
NY,0,0,4,16,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,8,0,40,0,0,0,1,0,0,0,1
NY,0,0,0,2,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,7,0,0,0,2,0,0,0,2
NY,51,353,503,2420,2,21,14,122,10,64,84,487,0,0,0,0,0,1,0,10,0,0,0,0,0,0,1,2,20,70,51,375,0,0,0,0
NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
NY,0,10,37,457,0,1,0,4,0,3,2,47,0,4,8,103,0,0,0,14,0,0,1,4,0,0,9,159,0,5,37,198,0,33,88,1037
NY,36,336,417,2250,4,12,18,113,8,52,35,278,0,5,2,27,1,1,4,15,0,0,0,0,0,0,0,9,10,78,86,489,1,7,6,1450
NY,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,1,1,6,8,54
NY,0,5,5,38,0,0,0,0,0,2,1,6,0,2,1,4,0,0,0,0,0,0,0,0,0,0,2,6,0,2,11,58,0,12,16,86
NY,25,104,128,701,0,0,0,2,11,29,17,125,4,25,30,143,0,3,6,20,0,0,0,25,5,30,102,576,21,159,80,406,116,671,687,4135
NY
NY,29,183,252,1336,5,15,8,80,5,23,38,213,0,4,1,17,1,6,1,14,0,0,0,0,0,1,0,1,8,83,76,429,0,3,1,71
NY,0,0,1,14,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,24,0,0,0,0,0,0,0,2
NY,0,190,741,4147,0,19,97,558,0,12,46,324,0,0,4,6,0,4,2,36,0,0,1,7,0,1,111,627,0,75,519,2869,0,1,88,436
NYC
NYC
NYC
NYC
NC,5,38,36,221,0,0,0,3,0,1,0,5,1,4,3,25,0,0,0,1,0,0,0,0,6,34,36,214,3,14,19,81,1,7,9,50
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3
NC
NC,3,4,3,16,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,4,0,0,0,0
NC,1,5,3,23,0,0,0,0,0,1,0,5,0,1,2,8,0,0,1,3,0,0,0,0,0,0,1,5,0,1,1,8,0,0,0,2
NC,21,228,281,1681,1,5,7,55,10,40,37,229,2,39,59,330,0,1,0,4,1,4,5,20,19,130,108,749,24,133,139,741,11,63,87,478
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
NC,1,18,1,33,0,0,0,0,0,6,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,1,0,2,1,8
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
NC,15,148,173,1025,1,4,6,35,6,28,20,119,2,31,42,200,0,1,0,1,0,0,3,13,11,86,76,491,15,84,109,529,7,45,72,359
NC,0,0,0,5,0,0,0,0,0,0,1,2,0,1,3,6,0,0,0,0,0,0,0,0,0,18,28,111,0,0,0,5,0,1,4,15
NC,0,28,59,367,0,0,3,8,0,4,11,46,0,1,4,21,0,0,0,1,0,0,0,2,0,4,27,149,0,9,45,212,0,5,9,57
NC,0,5,3,38,0,0,1,1,0,1,1,3,0,0,1,6,0,0,0,0,0,0,0,0,2,17,15,101,0,2,6,21,0,0,2,7
NC,3,12,17,110,0,0,3,5,0,1,6,20,0,3,6,22,0,0,0,0,0,2,0,3,1,7,9,53,2,7,1,26,2,2,9,26
NC,0,4,6,50,0,0,0,1,0,1,1,9,0,1,5,15,0,0,0,0,0,0,0,1,0,1,1,24,0,2,4,31,0,0,2,21
NC,0,22,28,150,0,0,0,4,0,0,1,18,0,1,7,28,0,0,0,0,0,0,0,1,6,76,82,355,0,10,13,68,0,38,39,190
NC
NC,0,141,220,1162,0,0,3,10,0,16,25,96,0,8,15,114,0,0,0,0,0,0,0,0,0,20,31,175,2,24,29,151,0,30,38,221
NC,0,8,10,59,0,0,0,0,0,1,4,16,0,4,3,16,0,0,0,0,0,0,0,0,0,1,9,18,0,3,7,34,0,2,4,29
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
NC,3,48,58,390,0,1,1,3,4,29,17,142,2,15,16,65,0,7,1,19,0,0,0,2,4,36,55,217,7,58,65,382,8,90,75,523
NC
NC,1,4,5,20,0,0,0,0,0,1,1,6,0,1,1,6,0,0,0,0,0,0,0,0,2,14,14,101,0,1,1,4,0,0,2,3
NC,0,3,0,8,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
NC,0,1,1,10,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,3,5,0,0,1,8,0,5,8,46
NC,0,3,0,7,0,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,10,6,25,0,0,0,1,0,0,0,0
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,9,48,0,0,0,0,0,0,0,0
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
NC,0,0,1,4,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,4,13,0,0,4,7,0,0,0,1
NC,0,16,16,92,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,3,0,2,1,17,0,3,0,6
NC
NC
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
NC
NC,10,43,36,254,0,0,1,9,2,7,6,51,3,21,14,106,5,19,25,162,0,1,0,3,29,80,50,439,6,36,31,205,171,809,773,5388
NC,114,734,896,5401,3,24,42,231,10,97,83,560,23,120,151,865,2,4,2,13,1,1,0,13,13,99,93,551,42,310,349,2074,10,116,145,837
NC,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,34,0,0,0,0,0,0,1,1
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0
NC,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NC,3,17,36,96,0,1,0,2,1,14,5,30,1,11,12,37,0,1,3,5,1,2,0,2,9,35,41,197,2,6,11,34,1,5,0,6
NC,0,8,2,40,0,0,0,1,0,1,2,5,0,1,2,15,0,0,0,0,0,0,0,0,15,47,61,304,1,4,5,28,0,5,4,21
NC
NC,13,153,228,1097,1,8,9,48,3,39,39,179,3,52,30,218,0,0,0,2,0,2,5,15,101,434,443,2641,0,5,5,30,1,15,19,93
NC,0,2,5,17,0,0,0,1,0,0,1,4,1,1,0,2,0,0,0,0,0,0,0,1,0,2,0,5,0,0,1,1,0,0,0,1
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1
NC,41,220,188,1298,0,9,17,89,0,2,0,10,8,85,85,546,23,102,129,783,0,1,2,26,89,508,558,3299,39,209,223,1208,33,150,139,876
NC,1,7,12,88,0,0,1,8,1,7,6,32,0,6,1,27,0,0,0,0,0,0,0,0,5,41,39,260,0,0,0,2,0,0,2,9
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NC,3,5,5,36,0,0,0,0,0,0,0,4,1,2,0,6,0,0,1,1,0,0,0,0,1,2,2,10,0,3,0,11,0,0,0,5
NC,18,129,108,793,0,1,0,8,2,8,6,48,1,12,16,75,1,1,3,13,0,0,0,2,1,16,26,124,0,1,2,12,0,4,3,16
NC,6,46,54,268,0,0,1,3,2,20,12,100,0,7,6,40,0,0,0,5,0,0,0,2,5,40,46,211,5,40,44,258,1,22,29,156
NC,46,289,276,1578,4,9,6,52,6,32,33,211,7,40,54,238,0,8,6,35,0,0,2,7,15,96,71,490,22,135,123,712,5,42,28,224
NC
NC,0,1,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,8,0,0,0,2,0,0,0,1
NC,25,124,146,850,0,1,5,26,3,16,17,136,10,31,45,226,0,2,1,10,0,0,1,3,0,6,11,50,5,36,34,249,1,4,12,51
NC,0,25,43,291,0,0,3,7,0,4,11,44,0,1,4,20,0,0,0,0,0,0,0,2,0,4,25,137,0,7,39,188,0,5,7,51
NC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,27,0,0,0,0,0,0,0,0
NC,7,468,669,3496,0,24,40,177,1,79,107,550,2,95,118,639,1,12,9,51,2,7,2,25,20,565,757,3950,0,7,10,41,6,253,312,1669
NC,9,135,141,976,0,3,3,23,1,11,11,65,0,0,2,8,0,2,6,54,0,0,0,1,12,142,168,991,8,102,99,721,9,70,95,545
NC,4,300,425,2149,0,15,31,137,1,61,86,432,2,68,88,451,1,11,8,44,1,6,1,21,16,476,677,3429,0,5,15,54,6,187,227,1241
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,44,0,0,0,0,0,0,0,0
NC
NC,11,43,41,218,0,0,1,4,2,9,12,51,1,4,5,35,0,0,1,2,0,1,1,3,3,42,37,237,2,19,14,100,1,8,5,40
NC,5,19,29,109,0,0,1,4,0,3,7,28,1,2,0,14,0,0,0,1,0,0,0,1,6,34,29,175,3,13,7,63,1,4,3,21
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0
NC
NC,0,0,0,11,0,0,0,0,1,1,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,7,0,0,0,0
NC,2,21,41,175,0,0,2,7,0,3,3,24,0,3,7,27,0,0,0,0,0,0,3,3,30,86,71,462,0,0,1,3,0,2,3,15
NC,5,13,8,51,0,0,0,0,0,1,4,13,0,1,2,12,0,2,0,2,0,0,0,0,1,4,4,25,0,4,3,29,0,1,1,4
NC,0,0,141,825,0,0,0,4,0,0,0,0,0,0,30,161,0,0,10,72,0,0,0,0,0,0,91,496,0,0,112,750,0,0,573,3675
NC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NC,0,0,2,6,0,0,1,1,0,1,0,2,0,0,1,3,0,0,0,1,0,1,0,1,7,29,24,147,0,5,2,12,0,0,2,6
NC
NC,7,62,49,318,0,0,0,2,0,4,6,28,2,8,8,58,0,0,0,0,0,0,0,1,1,17,18,123,0,3,5,20,0,1,1,6
NC,0,2,2,33,0,0,0,1,0,0,1,5,0,0,2,6,0,0,0,0,0,0,0,0,0,1,0,20,0,1,2,17,0,0,1,12
NC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,38,0,0,1,3,0,1,1,2
NC,1,16,10,44,1,1,0,3,1,3,2,7,1,2,0,4,0,0,1,2,0,0,0,1,0,0,2,6,1,5,7,25,0,1,0,1
NC,5,33,40,240,0,2,0,6,1,3,3,23,0,0,1,8,0,1,0,6,0,0,0,0,0,31,70,252,0,18,26,105,0,16,22,92
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,22,0,0,0,0,0,0,0,0
NC,3,30,29,167,0,0,0,1,1,4,5,31,1,5,6,34,0,0,0,0,0,0,1,2,22,71,82,457,1,17,16,83,2,13,10,47
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
NC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,16,0,0,1,2,0,0,0,1
NC,0,3,10,57,0,0,0,1,0,1,2,4,0,1,1,10,0,0,0,1,0,0,0,0,0,27,23,104,0,6,8,23,0,3,6,16
NC,1,53,49,366,1,3,2,17,0,5,2,23,0,9,11,62,0,4,1,6,0,2,0,4,1,11,19,94,3,30,29,190,2,32,34,174
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,2,14,0,0,0,0,0,0,3,3
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8
NC,2,6,11,50,0,0,0,1,1,4,4,21,0,3,4,13,0,0,0,2,0,0,0,1,0,4,1,14,0,7,7,44,0,5,0,8
NC,2,78,120,695,0,0,2,10,0,10,14,54,0,6,9,91,0,0,0,0,0,0,0,0,0,12,10,90,2,13,19,126,1,26,27,197
NC,7,47,64,351,1,2,3,11,0,8,8,58,1,9,7,63,0,1,2,6,1,1,1,6,0,9,7,69,1,35,41,212,2,18,25,127
NC,0,1,3,9,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,11,0,1,2,6,0,0,0,1
NC,0,4,3,23,0,0,0,0,0,0,0,2,0,1,1,7,0,0,0,0,0,0,0,0,0,1,3,13,0,1,2,7,0,0,2,4
NC,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1
NC
NC,18,241,242,1265,0,2,2,18,1,10,21,116,0,2,6,32,0,2,3,20,0,1,0,2,0,99,166,643,1,60,99,443,6,82,105,504
NC,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
NC
NC,0,0,141,827,0,0,0,4,0,0,0,0,0,0,30,161,0,0,10,72,0,0,0,0,0,0,91,496,0,0,112,750,0,0,574,3676
NC,0,8,9,31,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,7,0,0,0,1,0,1,0,1
NC,5,9,9,52,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,5,5,41,0,3,5,25,1,2,0,8
NC,5,94,114,719,0,4,1,19,1,7,9,47,0,0,1,5,0,2,6,44,0,0,0,1,7,96,134,720,6,72,79,506,5,52,76,405
NC
NC,191,1150,1360,7951,3,24,37,199,18,110,126,725,63,310,327,1853,0,3,1,20,0,4,4,23,91,533,616,3411,107,555,602,3480,39,282,360,1889
NC,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
NC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NC,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,4,13,11,82,0,1,1,9,0,2,3,13
NC,1,67,134,663,1,4,7,40,1,7,17,39,0,28,44,184,0,7,7,28,0,1,1,7,2,26,44,203,2,51,67,371,5,42,62,301
NC,0,2,3,16,0,0,0,0,0,1,0,1,1,1,1,6,0,0,0,1,0,0,0,0,1,5,11,55,0,0,0,5,0,0,0,3
NC,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,32,168,0,0,0,0,0,0,0,0
NC
NC,3,27,20,130,0,0,1,2,0,3,7,20,1,6,4,38,0,2,1,5,0,0,0,0,59,296,285,1611,3,11,12,59,1,14,9,58
NC
NC,10,53,48,311,0,0,0,0,1,6,9,46,3,17,32,110,0,0,1,3,0,0,0,1,16,93,79,492,4,11,12,41,5,25,26,138
NC,2,25,25,95,1,4,1,8,1,9,5,19,1,6,4,20,0,1,0,3,0,1,1,3,0,0,4,12,1,13,16,48,2,4,2,13
NC,5,28,24,158,0,0,0,3,0,1,0,1,1,5,1,19,0,0,0,1,0,0,0,0,5,32,37,199,3,12,17,69,0,3,3,30
NC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,12,56,0,0,0,0,0,0,0,0
NC,0,2,2,21,0,0,0,1,0,2,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,4,10,54,0,0,0,0,0,0,0,1
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NC
NC,7,28,22,122,0,0,0,1,0,4,9,30,0,3,5,36,0,2,0,2,0,0,0,1,1,8,4,34,0,10,13,82,0,4,2,14
NC,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC
NC,2,5,9,39,0,0,0,1,0,1,2,8,1,2,4,14,0,0,0,0,0,1,0,2,4,7,1,25,0,1,3,12,0,0,1,8
NC,0,4,26,183,0,0,3,7,0,1,3,34,0,2,8,36,0,0,0,1,0,0,2,2,1,12,86,397,0,5,15,55,0,3,17,66
NC,1,13,8,76,0,0,0,1,0,0,0,4,0,2,2,9,0,0,0,0,0,0,0,0,0,1,0,9,2,5,1,9,0,0,2,8
NC,13,88,106,559,0,5,3,27,0,9,22,97,4,21,17,127,0,7,5,20,0,2,5,14,37,200,210,1385,11,66,110,442,4,34,35,235
NC,1,2,1,15,0,0,0,0,0,0,2,6,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,15,0,0,0,1
NC,13,128,200,906,0,1,1,10,1,24,32,180,0,2,1,11,0,1,0,2,0,1,0,3,116,584,590,3336,0,0,3,6,1,11,18,81
NC,1,7,10,53,0,2,1,5,1,3,2,10,0,2,1,10,0,0,0,0,0,0,0,1,8,30,35,174,0,0,0,1,0,1,2,8
NC
NC,3,5,5,59,0,0,0,0,0,0,0,7,1,1,0,6,0,0,0,0,0,0,0,0,0,2,0,16,0,1,0,13,0,0,0,3
NC,1,10,7,39,0,0,0,0,0,1,1,6,0,0,2,9,0,0,1,1,0,0,0,0,0,2,5,9,0,3,5,14,0,1,0,1
NC,1,10,6,42,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,12,91,0,4,3,40,0,0,1,3
NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
NC,3,19,18,67,0,0,0,0,0,2,2,10,0,2,0,4,0,0,0,0,0,0,0,0,5,42,36,203,0,0,1,1,0,0,3,6
NC,7,54,60,351,0,0,1,3,1,17,16,114,5,17,22,103,0,0,0,0,0,0,2,3,4,18,35,166,4,54,40,245,0,5,6,30
NC,0,12,19,80,0,0,0,0,0,2,4,16,1,4,3,21,0,1,1,2,0,0,0,1,1,5,12,42,0,5,0,14,0,0,0,2
NC,1,2,2,4,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
NC,22,216,240,1201,0,2,2,17,1,12,17,92,0,0,0,0,0,3,3,22,0,1,0,1,2,105,168,658,3,66,87,413,13,90,101,480
NC,24,105,110,726,2,8,1,29,0,19,20,98,1,19,14,112,1,4,5,36,0,1,1,7,20,105,110,722,14,54,108,432,10,63,59,382
NC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
NC,0,3,1,11,0,1,0,1,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,2,7,12,43,0,0,5,11,0,0,1,3
NC,3,34,41,181,0,0,0,0,0,4,1,22,0,0,2,5,0,0,1,1,0,1,0,1,0,3,8,30,0,5,9,39,1,14,11,77
NC,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,6,21,17,108,0,0,0,3,0,0,3,23,1,4,3,29,0,0,0,2,0,0,0,1,1,7,17,80,1,3,2,18,0,1,0,12
ND
ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ND
